url,Author,Title,Date,date_clean
https://www.texastribune.org/2018/10/29/lawyers-charles-schwertner-say-they-have-proof-his-phone-didnt-send-ex/,SHANNON NAJMABADI,Lawyers for state Sen. Charles Schwertner say forensic review proves explicit texts didn't come from his phone,"OCT. 29, 2018",2018-10-29
https://www.texastribune.org/2018/10/24/texas-values-collide-fight-over-houston-dallas-bullet-train/,BRANDON FORMBY,Texas values collide in fight over Houston-Dallas high speed rail,"OCT. 24, 2018",2018-10-24
https://www.texastribune.org/2018/10/31/how-fix-affordable-housing-texas-texans/,ALEX SAMUELS,"How to fix affordable housing in Texas, by Texans","OCT. 31, 2018",2018-10-31
https://www.texastribune.org/2018/10/26/army-corps-texas-officials-propose-hurricane-protection-plan-houston/,KIAH COLLIER,"Army Corps, Texas officials propose sweeping hurricane protection plan","OCT. 26, 2018",2018-10-26
https://www.texastribune.org/2018/10/25/texas-doctors-seek-more-opioid-addiction-treatment-options-under-medic/,MARISSA EVANS,Texas doctors seek more opioid addiction treatment options under Medicaid,"OCT. 25, 2018",2018-10-25
https://www.texastribune.org/2018/10/31/texas-subsidized-child-care/,ALLYSON WALLER,Over a million Texas children could qualify for subsidized child care — but less than 10 percent of them receive it,"OCT. 31, 2018",2018-10-31
https://www.texastribune.org/2018/11/01/14th-amendment-undocumented-immigrants-citizenship-texas/,HANNAH WILEY,Undocumented immigrants say a better life – not children's citizenship – the main reason they come to Texas,"NOV. 1, 2018",2018-11-01
https://www.texastribune.org/2018/10/31/ut-tt-poll-texans-say-immigration-border-security-top-issues/,ROSS RAMSEY,"Texans’ top issues facing the state? Immigration and border security, according to the UT/TT poll","OCT. 31, 2018",2018-10-31
https://www.texastribune.org/2018/10/26/migrant-mother-denied-surgery-scar-ice-detention/,HANNAH WILEY,"After ICE detained this migrant in Texas, her C-section scar ripped open and she was denied surgery for 4 months","OCT. 26, 2018",2018-10-26
https://www.texastribune.org/2018/10/25/uh-and-unt-hsc-given-go-ahead-open-medical-schools/,SHANNON NAJMABADI,Texas higher education board approves medical schools for University of Houston and UNT Health Science Center,"OCT. 25, 2018",2018-10-25
https://www.texastribune.org/2018/10/31/prominent-attorney-tony-buzbee-says-hes-running-houston-mayor/,SHANNON NAJMABADI,"Boisterous attorney, political donor Tony Buzbee says he’s running for Houston mayor in 2019","OCT. 31, 2018",2018-10-31
https://www.texastribune.org/2018/10/30/honduran-migrant-caravan-border-trump-threats/,JAY ROOT,Honduran migrants following the caravan continue on despite Donald Trump’s threats,"OCT. 30, 2018",2018-10-30
https://www.tribtalk.org/2018/10/08/yall-we-need-a-divorce/,Steve Fischer,"Y’all, we need a divorce.","By Steve Fischer,  Oct. 8, 2018",2018-10-08
https://www.tribtalk.org/2018/10/29/let-texas-be-texas-unity-through-federalism/,Chip Roy,Let Texas be Texas: Unity through Federalism,"By Chip Roy,  Oct. 29, 2018",2018-10-29
